0	0	0
1	3	0.600
2	2	0.400
3	3	0.600
4	2	0.400
5	3	0.600
6	3	0.600
7	1	0.200
8	2	0.400
9	2	0.400
10	4	0.800
11	2	0.400
12	1	0.200
13	3	0.600
14	2	0.400
15	2	0.400
16	3	0.600
17	1	0.200
18	4	0.800
19	3	0.600
20	2	0.400
21	2	0.400
22	3	0.600
23	3	0.600
24	4	0.800
25	1	0.200
26	2	0.400
27	3	0.600
28	2	0.400
29	3	0.600
30	2	0.400
31	2	0.400
32	3	0.600
33	3	0.600
34	1	0.200
35	5	1.000
36	2	0.400
37	3	0.600
38	4	0.800
39	3	0.600
40	1	0.200
41	5	1.000
42	4	0.800
43	1	0.200
44	4	0.800
45	2	0.400
46	4	0.800
47	5	1.000
48	3	0.600
49	3	0.600
50	2	0.400
51	2	0.400
52	1	0.200
53	2	0.400
54	1	0.200
55	3	0.600
56	5	1.000
57	5	1.000
58	2	0.400
59	1	0.200
60	2	0.400
61	2	0.400
62	3	0.600
63	4	0.800
64	1	0.200
65	2	0.400
66	2	0.400
67	4	0.800
68	4	0.800
69	3	0.600
70	3	0.600
71	3	0.600
72	4	0.800
73	3	0.600
74	0	0.000
75	4	0.800
76	3	0.600
77	0	0.000
78	5	1.000
79	2	0.400
80	2	0.400
81	3	0.600
82	3	0.600
83	5	1.000
84	4	0.800
85	3	0.600
86	4	0.800
87	0	0.000
88	0	0.000
89	3	0.600
90	3	0.600
91	2	0.400
92	3	0.600
93	2	0.400
94	3	0.600
95	4	0.800
96	3	0.600
97	4	0.800
98	1	0.200
99	3	0.600
100	1	0.200
101	3	0.600
102	3	0.600
103	3	0.600
104	3	0.600
105	3	0.600
106	0	0.000
107	3	0.600
108	3	0.600
109	3	0.600
110	3	0.600
111	2	0.400
112	2	0.400
113	4	0.800
114	3	0.600
115	2	0.400
116	2	0.400
117	3	0.600
118	2	0.400
119	1	0.200
120	1	0.200
121	4	0.800
122	4	0.800
123	3	0.600
124	4	0.800
125	3	0.600
126	3	0.600
127	3	0.600
128	1	0.200
129	3	0.600
130	1	0.200
131	3	0.600
132	2	0.400
133	2	0.400
134	4	0.800
135	1	0.200
136	3	0.600
137	2	0.400
138	3	0.600
139	2	0.400
140	3	0.600
141	3	0.600
142	3	0.600
143	2	0.400
144	3	0.600
145	1	0.200
146	2	0.400
147	1	0.200
148	4	0.800
149	1	0.200
150	3	0.600
151	2	0.400
152	4	0.800
153	0	0.000
154	3	0.600
155	2	0.400
156	1	0.200
157	3	0.600
158	2	0.400
159	1	0.200
160	3	0.600
161	3	0.600
162	4	0.800
163	3	0.600
164	2	0.400
165	5	1.000
166	3	0.600
167	4	0.800
168	3	0.600
169	2	0.400
170	1	0.200
171	3	0.600
172	3	0.600
173	0	0.000
174	2	0.400
175	2	0.400
176	4	0.800
177	2	0.400
178	2	0.400
179	3	0.600
180	3	0.600
181	2	0.400
182	1	0.200
183	2	0.400
184	3	0.600
185	3	0.600
186	4	0.800
187	1	0.200
188	2	0.400
189	3	0.600
190	3	0.600
191	4	0.800
192	2	0.400
193	4	0.800
194	1	0.200
195	3	0.600
196	5	1.000
197	4	0.800
198	3	0.600
199	3	0.600
200	1	0.200
