0	0	0
1	0	0.000
2	0	0.000
3	0	0.000
4	0	0.000
5	0	0.000
6	0	0.000
7	0	0.000
8	0	0.000
9	1	0.200
10	1	0.200
11	0	0.000
12	0	0.000
13	0	0.000
14	1	0.200
15	0	0.000
16	1	0.200
17	1	0.200
18	0	0.000
19	0	0.000
20	1	0.200
21	0	0.000
22	0	0.000
23	0	0.000
24	1	0.200
25	0	0.000
26	1	0.200
27	0	0.000
28	0	0.000
29	1	0.200
30	0	0.000
31	0	0.000
32	0	0.000
33	0	0.000
34	0	0.000
35	0	0.000
36	0	0.000
37	0	0.000
38	0	0.000
39	0	0.000
40	0	0.000
41	0	0.000
42	0	0.000
43	0	0.000
44	2	0.400
45	1	0.200
46	0	0.000
47	0	0.000
48	1	0.200
49	0	0.000
50	0	0.000
51	0	0.000
52	1	0.200
53	0	0.000
54	1	0.200
55	0	0.000
56	1	0.200
57	0	0.000
58	0	0.000
59	0	0.000
60	0	0.000
61	1	0.200
62	0	0.000
63	0	0.000
64	1	0.200
65	1	0.200
66	0	0.000
67	0	0.000
68	1	0.200
69	0	0.000
70	1	0.200
71	0	0.000
72	1	0.200
73	0	0.000
74	0	0.000
75	0	0.000
76	0	0.000
77	0	0.000
78	0	0.000
79	0	0.000
80	0	0.000
81	0	0.000
82	1	0.200
83	0	0.000
84	0	0.000
85	0	0.000
86	0	0.000
87	0	0.000
88	1	0.200
89	0	0.000
90	0	0.000
91	0	0.000
92	0	0.000
93	1	0.200
94	0	0.000
95	0	0.000
96	0	0.000
97	2	0.400
98	0	0.000
99	0	0.000
100	1	0.200
101	0	0.000
102	1	0.200
103	0	0.000
104	1	0.200
105	0	0.000
106	0	0.000
107	0	0.000
108	0	0.000
109	0	0.000
110	0	0.000
111	1	0.200
112	1	0.200
113	0	0.000
114	0	0.000
115	0	0.000
116	0	0.000
117	0	0.000
118	0	0.000
119	0	0.000
120	0	0.000
121	1	0.200
122	0	0.000
123	1	0.200
124	1	0.200
125	1	0.200
126	0	0.000
127	1	0.200
128	0	0.000
129	0	0.000
130	0	0.000
131	0	0.000
132	0	0.000
133	0	0.000
134	0	0.000
135	0	0.000
136	0	0.000
137	0	0.000
138	0	0.000
139	0	0.000
140	0	0.000
141	0	0.000
142	0	0.000
143	0	0.000
144	0	0.000
145	0	0.000
146	0	0.000
147	0	0.000
148	2	0.400
149	1	0.200
150	0	0.000
151	0	0.000
152	1	0.200
153	0	0.000
154	0	0.000
155	1	0.200
156	0	0.000
157	0	0.000
158	2	0.400
159	0	0.000
160	0	0.000
161	0	0.000
162	0	0.000
163	0	0.000
164	0	0.000
165	0	0.000
166	0	0.000
167	0	0.000
168	0	0.000
169	0	0.000
170	0	0.000
171	0	0.000
172	1	0.200
173	0	0.000
174	0	0.000
175	1	0.200
176	0	0.000
177	0	0.000
178	0	0.000
179	0	0.000
180	2	0.400
181	0	0.000
182	0	0.000
183	0	0.000
184	0	0.000
185	0	0.000
186	0	0.000
187	0	0.000
188	0	0.000
189	0	0.000
190	0	0.000
191	0	0.000
192	0	0.000
193	1	0.200
194	0	0.000
195	0	0.000
196	0	0.000
197	0	0.000
198	0	0.000
199	0	0.000
200	0	0.000
