0	0	0
1	14	0.560
2	15	0.600
3	14	0.560
4	9	0.360
5	13	0.520
6	10	0.400
7	12	0.480
8	15	0.600
9	8	0.320
10	17	0.680
11	15	0.600
12	15	0.600
13	17	0.680
14	11	0.440
15	12	0.480
16	16	0.640
17	12	0.480
18	15	0.600
19	16	0.640
20	13	0.520
21	13	0.520
22	14	0.560
23	9	0.360
24	11	0.440
25	10	0.400
26	13	0.520
27	7	0.280
28	16	0.640
29	14	0.560
30	8	0.320
31	17	0.680
32	11	0.440
33	16	0.640
34	10	0.400
35	10	0.400
36	14	0.560
37	14	0.560
38	11	0.440
39	13	0.520
40	11	0.440
41	13	0.520
42	15	0.600
43	16	0.640
44	12	0.480
45	16	0.640
46	11	0.440
47	15	0.600
48	16	0.640
49	16	0.640
50	10	0.400
51	13	0.520
52	10	0.400
53	9	0.360
54	12	0.480
55	10	0.400
56	10	0.400
57	11	0.440
58	11	0.440
59	11	0.440
60	14	0.560
61	11	0.440
62	12	0.480
63	15	0.600
64	14	0.560
65	16	0.640
66	12	0.480
67	14	0.560
68	11	0.440
69	13	0.520
70	11	0.440
71	14	0.560
72	15	0.600
73	10	0.400
74	14	0.560
75	11	0.440
76	19	0.760
77	13	0.520
78	11	0.440
79	12	0.480
80	10	0.400
81	11	0.440
82	5	0.200
83	17	0.680
84	15	0.600
85	15	0.600
86	13	0.520
87	9	0.360
88	9	0.360
89	14	0.560
90	15	0.600
91	13	0.520
92	17	0.680
93	11	0.440
94	16	0.640
95	8	0.320
96	12	0.480
97	8	0.320
98	14	0.560
99	9	0.360
100	11	0.440
101	12	0.480
102	12	0.480
103	10	0.400
104	11	0.440
105	12	0.480
106	12	0.480
107	10	0.400
108	10	0.400
109	15	0.600
110	11	0.440
111	16	0.640
112	16	0.640
113	14	0.560
114	16	0.640
115	14	0.560
116	11	0.440
117	12	0.480
118	12	0.480
119	15	0.600
120	10	0.400
121	14	0.560
122	13	0.520
123	11	0.440
124	10	0.400
125	13	0.520
126	11	0.440
127	14	0.560
128	11	0.440
129	19	0.760
130	10	0.400
131	10	0.400
132	11	0.440
133	10	0.400
134	12	0.480
135	11	0.440
136	13	0.520
137	9	0.360
138	18	0.720
139	12	0.480
140	15	0.600
141	17	0.680
142	16	0.640
143	18	0.720
144	15	0.600
145	17	0.680
146	12	0.480
147	14	0.560
148	14	0.560
149	17	0.680
150	12	0.480
151	15	0.600
152	15	0.600
153	13	0.520
154	9	0.360
155	10	0.400
156	9	0.360
157	15	0.600
158	10	0.400
159	11	0.440
160	16	0.640
161	10	0.400
162	11	0.440
163	10	0.400
164	8	0.320
165	12	0.480
166	11	0.440
167	15	0.600
168	12	0.480
169	14	0.560
170	17	0.680
171	9	0.360
172	11	0.440
173	9	0.360
174	10	0.400
175	16	0.640
176	17	0.680
177	15	0.600
178	13	0.520
179	19	0.760
180	17	0.680
181	11	0.440
182	11	0.440
183	16	0.640
184	14	0.560
185	11	0.440
186	16	0.640
187	9	0.360
188	13	0.520
189	12	0.480
190	11	0.440
191	13	0.520
192	12	0.480
193	13	0.520
194	9	0.360
195	9	0.360
196	13	0.520
197	13	0.520
198	7	0.280
199	8	0.320
200	15	0.600
